Seconds,Value,Value.Seconds,Value.SubSeconds,Value.Value
13952.717984000001,8274D_21293_EEG1,1744121557,0.541396022,-14.319787
13952.717984000001,8274D_21293_EEG1,1744121557,0.545316994,-14.319787
13952.717984000001,8274D_21293_EEG1,1744121557,0.549238026,-11.2680292
13952.717984000001,8274D_21293_EEG1,1744121557,0.553158998,1.17375302
13952.718976,8274D_21293_EEG1,1744121557,0.557079971,-11.2680292
13952.718976,8274D_21293_EEG1,1744121557,0.561001003,-15.0240383
13952.718976,8274D_21293_EEG1,1744121557,0.564921975,-15.2587891
13952.718976,8274D_21293_EEG1,1744121557,0.568841994,-17.3715439
13952.718976,8274D_21293_EEG1,1744121557,0.572763026,-17.3715439
13952.718976,8274D_21293_EEG1,1744121557,0.576683998,0.939001977
13952.718976,8274D_21293_EEG1,1744121557,0.58060497,0.939001977
13952.718976,8274D_21293_EEG1,1744121557,0.584526002,-3.99076009
13952.718976,8274D_21293_EEG1,1744121557,0.588446975,-3.99076009
13952.718976,8274D_21293_EEG1,1744121557,0.592368007,-1.64325404
13952.719999999999,8274D_21293_EEG1,1744121557,0.596288979,2.11275506
13952.719999999999,8274D_21293_EEG1,1744121557,0.600210011,2.11275506
13952.719999999999,8274D_21293_EEG1,1744121557,0.604130983,-8.92052269
13952.719999999999,8274D_21293_EEG1,1744121557,0.608052015,-8.92052269
13952.719999999999,8274D_21293_EEG1,1744121557,0.611972988,6.80776691
13952.719999999999,8274D_21293_EEG1,1744121557,0.615893006,6.80776691
13952.719999999999,8274D_21293_EEG1,1744121557,0.619813979,-8.92052269
13952.719999999999,8274D_21293_EEG1,1744121557,0.623735011,-8.92052269
13952.719999999999,8274D_21293_EEG1,1744121557,0.627655983,-3.75601006
13952.719999999999,8274D_21293_EEG1,1744121557,0.631577015,3.52125907
13952.719999999999,8274D_21293_EEG1,1744121557,0.635497987,-3.75601006
13952.720992,8274D_21293_EEG1,1744121557,0.639419019,-5.39926386
13952.720992,8274D_21293_EEG1,1744121557,0.643339992,-5.39926386
13952.720992,8274D_21293_EEG1,1744121557,0.647261024,-2.34750605
13952.720992,8274D_21293_EEG1,1744121557,0.651181996,3.05175805
13952.720992,8274D_21293_EEG1,1744121557,0.655103028,3.05175805
13952.720992,8274D_21293_EEG1,1744121557,0.659024,1.87800503
13952.720992,8274D_21293_EEG1,1744121557,0.662944019,-14.5545368
13952.721984,8274D_21293_EEG1,1744121557,0.666864991,-14.5545368
13952.721984,8274D_21293_EEG1,1744121557,0.670786023,-6.80776691
13952.721984,8274D_21293_EEG1,1744121557,0.674706995,1.17375302
13952.721984,8274D_21293_EEG1,1744121557,0.678628027,-6.80776691
13952.721984,8274D_21293_EEG1,1744121557,0.682549,-10.7985277
13952.886976,8274D_21293_EEG1,1744121557,0.686469972,-10.7985277
13952.888000000001,8274D_21293_EEG1,1744121557,0.690391004,6.80776691
13952.888000000001,8274D_21293_EEG1,1744121557,0.694311976,10.7985277
13952.888000000001,8274D_21293_EEG1,1744121557,0.698233008,6.80776691
13952.888000000001,8274D_21293_EEG1,1744121557,0.702153981,-17.1367931
13952.888000000001,8274D_21293_EEG1,1744121557,0.706075013,-17.1367931
13952.888000000001,8274D_21293_EEG1,1744121557,0.709994972,-12.2070313
13952.888000000001,8274D_21293_EEG1,1744121557,0.713916004,-0.939001977
13952.888992,8274D_21293_EEG1,1744121557,0.717836976,8.2162714
13952.888992,8274D_21293_EEG1,1744121557,0.721758008,-0.939001977
13952.888992,8274D_21293_EEG1,1744121557,0.72567898,7.27726889
13952.888992,8274D_21293_EEG1,1744121557,0.729600012,-15.0240383
13952.888992,8274D_21293_EEG1,1744121557,0.733520985,4.22551107
13952.888992,8274D_21293_EEG1,1744121557,0.737442017,-10.0942764
13952.888992,8274D_21293_EEG1,1744121557,0.741362989,-10.0942764
13952.888992,8274D_21293_EEG1,1744121557,0.745284021,-10.0942764
13952.888992,8274D_21293_EEG1,1744121557,0.749204993,-18.0757961
13952.889983999999,8274D_21293_EEG1,1744121557,0.753126025,1.64325404
13952.889983999999,8274D_21293_EEG1,1744121557,0.757045984,-14.5545368
13952.889983999999,8274D_21293_EEG1,1744121557,0.760967016,-14.5545368
13952.889983999999,8274D_21293_EEG1,1744121557,0.764887989,-14.5545368
13952.889983999999,8274D_21293_EEG1,1744121557,0.768809021,-9.15527344
13952.889983999999,8274D_21293_EEG1,1744121557,0.772729993,4.92976284
13952.889983999999,8274D_21293_EEG1,1744121557,0.776651025,-8.68577194
13952.890976000001,8274D_21293_EEG1,1744121557,0.780571997,-3.05175805
13952.890976000001,8274D_21293_EEG1,1744121557,0.784493029,-8.68577194
13952.890976000001,8274D_21293_EEG1,1744121557,0.788414001,-3.05175805
13952.890976000001,8274D_21293_EEG1,1744121557,0.792334974,-2.58225703
13952.890976000001,8274D_21293_EEG1,1744121557,0.796256006,12.441782
13952.890976000001,8274D_21293_EEG1,1744121557,0.800176978,12.441782
13952.890976000001,8274D_21293_EEG1,1744121557,0.804096997,3.52125907
13952.890976000001,8274D_21293_EEG1,1744121557,0.808018029,-0.469500989
13952.890976000001,8274D_21293_EEG1,1744121557,0.811939001,1.87800503
13952.890976000001,8274D_21293_EEG1,1744121557,0.815859973,-0.469500989
13952.892,8274D_21293_EEG1,1744121557,0.819781005,-0.939001977
13952.892,8274D_21293_EEG1,1744121557,0.823701978,-0.939001977
13952.892,8274D_21293_EEG1,1744121557,0.82762301,4.22551107
13952.892,8274D_21293_EEG1,1744121557,0.831543982,4.22551107
13952.892,8274D_21293_EEG1,1744121557,0.835465014,-3.75601006
13952.892,8274D_21293_EEG1,1744121557,0.839385986,-7.27726889
13952.989984,8274D_21293_EEG1,1744121557,0.843307018,-7.27726889
13952.989984,8274D_21293_EEG1,1744121557,0.847227991,-12.9112825
13952.989984,8274D_21293_EEG1,1744121557,0.851149023,0.469500989
13952.989984,8274D_21293_EEG1,1744121557,0.855068982,1.17375302
13952.989984,8274D_21293_EEG1,1744121557,0.858990014,1.17375302
13952.989984,8274D_21293_EEG1,1744121557,0.862910986,-6.3382659
13952.989984,8274D_21293_EEG1,1744121557,0.866832018,-6.3382659
13952.989984,8274D_21293_EEG1,1744121557,0.87075299,-5.39926386
13952.989984,8274D_21293_EEG1,1744121557,0.874674022,0.939001977
13952.989984,8274D_21293_EEG1,1744121557,0.878594995,0.939001977
13952.989984,8274D_21293_EEG1,1744121557,0.882516026,-6.57301712
13952.989984,8274D_21293_EEG1,1744121557,0.886436999,-6.57301712
13952.989984,8274D_21293_EEG1,1744121557,0.890357971,-0.704252005
13952.989984,8274D_21293_EEG1,1744121557,0.894279003,4.92976284
13952.989984,8274D_21293_EEG1,1744121557,0.898199975,2.58225703
13952.989984,8274D_21293_EEG1,1744121557,0.902119994,2.58225703
13952.989984,8274D_21293_EEG1,1744121557,0.906041026,2.58225703
13952.989984,8274D_21293_EEG1,1744121557,0.909961998,-4.46026087
13952.989984,8274D_21293_EEG1,1744121557,0.913882971,-2.34750605
13952.989984,8274D_21293_EEG1,1744121557,0.917804003,-4.46026087
13952.989984,8274D_21293_EEG1,1744121557,0.921724975,-14.0850363
13952.989984,8274D_21293_EEG1,1744121557,0.925646007,-14.0850363
13952.989984,8274D_21293_EEG1,1744121557,0.929566979,-14.0850363
13952.989984,8274D_21293_EEG1,1744121557,0.933488011,0.939001977
13952.989984,8274D_21293_EEG1,1744121557,0.937408984,-17.8410454
13952.989984,8274D_21293_EEG1,1744121557,0.941330016,-9.62477493
13952.989984,8274D_21293_EEG1,1744121557,0.945250988,-9.62477493
13952.989984,8274D_21293_EEG1,1744121557,0.949171007,-9.62477493
13952.989984,8274D_21293_EEG1,1744121557,0.953091979,1.64325404
13952.989984,8274D_21293_EEG1,1744121557,0.957013011,-3.52125907
13952.989984,8274D_21293_EEG1,1744121557,0.960933983,-3.52125907
13952.989984,8274D_21293_EEG1,1744121557,0.964855015,-7.98152018
13952.989984,8274D_21293_EEG1,1744121557,0.968775988,-7.98152018
13952.989984,8274D_21293_EEG1,1744121557,0.97269702,-4.22551107
13952.989984,8274D_21293_EEG1,1744121557,0.976617992,-4.22551107
13952.989984,8274D_21293_EEG1,1744121557,0.980539024,-15.4935398
13952.989984,8274D_21293_EEG1,1744121557,0.984459996,-15.4935398
13952.989984,8274D_21293_EEG1,1744121557,0.988381028,-2.11275506
13952.989984,8274D_21293_EEG1,1744121557,0.992302001,2.58225703
13952.989984,8274D_21293_EEG1,1744121557,0.996222019,2.58225703
